,0
2080,"They had difficulty in locating the sister, Catherine."
2081,"She must have broken her rule against drinking that night, for when she arrived she was stupid with liquor and unable to understand that the ambulance had already gone to Flushing."
2082,"When they convinced her of this, she immediately fainted, as if that was the intolerable part of the affair."
2083,"Someone, kind or curious, took her in his car and drove her in the wake of her sister’s body."
2084,"Until long after midnight a changing crowd lapped up against the front of the garage, while George Wilson rocked himself back and forth on the couch inside."
2085,"For a while the door of the office was open, and everyone who came into the garage glanced irresistibly through it."
2086,"Finally someone said it was a shame, and closed the door."
2087,"Michaelis and several other men were with him; first, four or five men, later two or three men."
2088,"Still later Michaelis had to ask the last stranger to wait there fifteen minutes longer, while he went back to his own place and made a pot of coffee."
2089,"After that, he stayed there alone with Wilson until dawn."
2090,About three o’clock the quality of Wilson’s incoherent muttering changed—he grew quieter and began to talk about the yellow car.
2091,"He announced that he had a way of finding out whom the yellow car belonged to, and then he blurted out that a couple of months ago his wife had come from the city with her face bruised and her nose swollen."
2092,"But when he heard himself say this, he flinched and began to cry “Oh, my God!” again in his groaning voice."
2093,Michaelis made a clumsy attempt to distract him.
2094,"“How long have you been married, George?"
2095,"Come on there, try and sit still a minute, and answer my question."
2096,How long have you been married?”  “Twelve years.”  “Ever had any children?
2097,"Come on, George, sit still—I asked you a question."
2098,"Did you ever have any children?”  The hard brown beetles kept thudding against the dull light, and whenever Michaelis heard a car go tearing along the road outside it sounded to him like the car that hadn’t stopped a few hours before."
2099,"He didn’t like to go into the garage, because the work bench was stained where the body had been lying, so he moved uncomfortably around the office—he knew every object in it before morning—and from time to time sat down beside Wilson trying to keep him more quiet."
2100,"“Have you got a church you go to sometimes, George?"
2101,Maybe even if you haven’t been there for a long time?
2102,"Maybe I could call up the church and get a priest to come over and he could talk to you, see?”  “Don’t belong to any.”  “You ought to have a church, George, for times like this."
2103,You must have gone to church once.
2104,Didn’t you get married in a church?
2105,"Listen, George, listen to me."
2106,Didn’t you get married in a church?”  “That was a long time ago.”  The effort of answering broke the rhythm of his rocking—for a moment he was silent.
2107,"Then the same half-knowing, half-bewildered look came back into his faded eyes."
2108,"“Look in the drawer there,” he said, pointing at the desk."
2109,“Which drawer?”  “That drawer—that one.”  Michaelis opened the drawer nearest his hand.
2110,"There was nothing in it but a small, expensive dog-leash, made of leather and braided silver."
2111,It was apparently new.
2112,"“This?” he inquired, holding it up."
2113,Wilson stared and nodded.
2114,“I found it yesterday afternoon.
2115,"She tried to tell me about it, but I knew it was something funny.”  “You mean your wife bought it?”  “She had it wrapped in tissue paper on her bureau.”  Michaelis didn’t see anything odd in that, and he gave Wilson a dozen reasons why his wife might have bought the dog-leash."
2116,"But conceivably Wilson had heard some of these same explanations before, from Myrtle, because he began saying “Oh, my God!” again in a whisper—his comforter left several explanations in the air."
2117,"“Then he killed her,” said Wilson."
2118,His mouth dropped open suddenly.
2119,"“Who did?”  “I have a way of finding out.”  “You’re morbid, George,” said his friend."
2120,“This has been a strain to you and you don’t know what you’re saying.
2121,"You’d better try and sit quiet till morning.”  “He murdered her.”  “It was an accident, George.”  Wilson shook his head."
2122,"His eyes narrowed and his mouth widened slightly with the ghost of a superior “Hm!”  “I know,” he said definitely."
2123,"“I’m one of these trusting fellas and I don’t think any harm to nobody, but when I get to know a thing I know it."
2124,It was the man in that car.
2125,"She ran out to speak to him and he wouldn’t stop.”  Michaelis had seen this too, but it hadn’t occurred to him that there was any special significance in it."
2126,"He believed that Mrs. Wilson had been running away from her husband, rather than trying to stop any particular car."
2127,"“How could she of been like that?”  “She’s a deep one,” said Wilson, as if that answered the question."
