,0
3133,"); by this then may the soul that is able, understand how far Thou art, above all times, eternal; seeing Thy house which at no time went into a far country, although it be not coeternal with Thee, yet by continually and unfailingly cleaving unto Thee, suffers no changeableness of times."
3134,"This is in Thy sight clear unto me, and let it be more and more cleared unto me, I beseech Thee, and in the manifestation thereof, let me with sobriety abide under Thy wings."
3135,"There is, behold, I know not what formlessness in those changes of these last and lowest creatures; and who shall tell me (unless such a one as through the emptiness of his own heart, wonders and tosses himself up and down amid his own fancies?"
3136,"), who but such a one would tell me, that if all figure be so wasted and consumed away, that there should only remain that formlessness, through which the thing was changed and turned from one figure to another, that that could exhibit the vicissitudes of times?"
3137,"For plainly it could not, because, without the variety of motions, there are no times: and no variety, where there is no figure."
3138,"These things considered, as much as Thou givest, O my God, as much as Thou stirrest me up to knock, and as much as Thou openest to me knocking, two things I find that Thou hast made, not within the compass of time, neither of which is coeternal with Thee."
3139,"One, which is so formed, that without any ceasing of contemplation, without any interval of change, though changeable, yet not changed, it may thoroughly enjoy Thy eternity and unchangeableness; the other which was so formless, that it had not that, which could be changed from one form into another, whether of motion, or of repose, so as to become subject unto time."
3140,"But this Thou didst not leave thus formless, because before all days, Thou in the Beginning didst create Heaven and Earth; the two things that I spake of."
3141,"But the Earth was invisible and without form, and darkness was upon the deep."
3142,"In which words, is the formlessness conveyed unto us (that such capacities may hereby be drawn on by degrees, as are not able to conceive an utter privation of all form, without yet coming to nothing), out of which another Heaven might be created, together with a visible and well-formed earth: and the waters diversly ordered, and whatsoever further is in the formation of the world, recorded to have been, not without days, created; and that, as being of such nature, that the successive changes of times may take place in them, as being subject to appointed alterations of motions and of forms."
3143,"This then is what I conceive, O my God, when I hear Thy Scripture saying, In the beginning God made Heaven and Earth: and the Earth was invisible and without form, and darkness was upon the deep, and not mentioning what day Thou createdst them; this is what I conceive, that because of the Heaven of heavens,--that intellectual Heaven, whose Intelligences know all at once, not in part, not darkly, not through a glass, but as a whole, in manifestation, face to face; not, this thing now, and that thing anon; but (as I said) know all at once, without any succession of times;--and because of the earth invisible and without form, without any succession of times, which succession presents ""this thing now, that thing anon""; because where is no form, there is no distinction of things:--it is, then, on account of these two, a primitive formed, and a primitive formless; the one, heaven but the Heaven of heaven, the other earth but the earth invisible and without form; because of these two do I conceive, did Thy Scripture say without mention of days, In the Beginning God created Heaven and Earth."
